CITY,FUND_TYPE,AMOUNT,CITY_TARGET
LAVERNE,REVENUE_AMT,0.0,0
LAVERNIA,REVENUE_AMT,54823.0,0
LAVEROCK,REVENUE_AMT,0.0,0
LAVINA,REVENUE_AMT,0.0,0
LAVINIA,REVENUE_AMT,0.0,0
LAVISTA,REVENUE_AMT,1063820.0,0
LAVON,REVENUE_AMT,1764.0,0
LAVONIA,REVENUE_AMT,52053101.0,0
LAWAI,REVENUE_AMT,1093579.0,0
LAWENCEVILLE,REVENUE_AMT,0.0,0
LAWERENCEVILLE,REVENUE_AMT,0.0,0
LAWERNCEVILLE,REVENUE_AMT,0.0,0
LAWLER,REVENUE_AMT,48852.0,0
LAWLEY,REVENUE_AMT,0.0,0
LAWMNCEVILLE,REVENUE_AMT,0.0,0
LAWN,REVENUE_AMT,596884.0,0
LAWNDALE,REVENUE_AMT,6376707.0,0
LAWNSIDE,REVENUE_AMT,139672.0,0
LAWRECEVILLE,REVENUE_AMT,377120.0,0
LAWRENCE,REVENUE_AMT,1849694434.0,0
LAWRENCE KS,REVENUE_AMT,784444.0,0
LAWRENCE PARK,REVENUE_AMT,0.0,0
LAWRENCE TOWNSHIP,REVENUE_AMT,2087365.0,0
LAWRENCE TWP,REVENUE_AMT,4323294.0,0
LAWRENCEBURG,REVENUE_AMT,92894621.0,0
LAWRENCEVILLE,REVENUE_AMT,647209912.0,0
LAWRENCEVLLLE,REVENUE_AMT,0.0,0
LAWRENCVILLE,REVENUE_AMT,0.0,0
LAWSON,REVENUE_AMT,315147.0,0
LAWSONVILLE,REVENUE_AMT,381861.0,0
LAWTELL,REVENUE_AMT,777429.0,0
LAWTEY,REVENUE_AMT,0.0,0
LAWTON,REVENUE_AMT,80680238.0,0
LAWTONS,REVENUE_AMT,78026.0,0
LAYFAETTE,REVENUE_AMT,0.0,0
LAYLAND,REVENUE_AMT,0.0,0
LAYTON,REVENUE_AMT,69985425.0,0
LAYTONSVILLE,REVENUE_AMT,1138686.0,0
LAYTONVILLE,REVENUE_AMT,5135575.0,0
LAZBUDDIE,REVENUE_AMT,0.0,0
LCCKBOURNE,REVENUE_AMT,0.0,0
LE BANON,REVENUE_AMT,0.0,0
LE CENTER,REVENUE_AMT,853595.0,0
LE CLAIRE,REVENUE_AMT,204250.0,0
LE GRAND,REVENUE_AMT,86143.0,0
LE MARS,REVENUE_AMT,129648442.0,0
LE RAYSVILLE,REVENUE_AMT,0.0,0
LE ROY,REVENUE_AMT,1355694.0,0
LE SUEUR,REVENUE_AMT,17820645.0,0
LEABON,REVENUE_AMT,0.0,0
LEABURG,REVENUE_AMT,0.0,0
LEACHVILLE,REVENUE_AMT,76161.0,0
LEAD,REVENUE_AMT,1553484.0,0
LEAD HILL,REVENUE_AMT,0.0,0
LEADINGTON,REVENUE_AMT,211440.0,0
LEADORE,REVENUE_AMT,0.0,0
LEADVILLE,REVENUE_AMT,21773230.0,0
LEADWOOD,REVENUE_AMT,0.0,0
LEAF RIVER,REVENUE_AMT,176235.0,0
LEAGUE CITY,REVENUE_AMT,50845743.0,0
LEAKESVILLE,REVENUE_AMT,120531.0,0
LEAKEY,REVENUE_AMT,665182.0,0
LEAMINGTON,REVENUE_AMT,0.0,0
LEANDER,REVENUE_AMT,36550402.0,0
LEARY,REVENUE_AMT,0.0,0
LEASBURG,REVENUE_AMT,1591236.0,0
LEAVENWORTH,REVENUE_AMT,78350712.0,0
LEAVITTSBURG,REVENUE_AMT,262903.0,0
LEAWOOD,REVENUE_AMT,147788628.0,0
LEBAM,REVENUE_AMT,154447.0,0
LEBANAN,REVENUE_AMT,0.0,0
LEBANON,REVENUE_AMT,3434620786.0,0
LEBANON CH,REVENUE_AMT,0.0,0
LEBANON JCT,REVENUE_AMT,623292.0,0
LEBANON JCTN,REVENUE_AMT,0.0,0
LEBANON JUNCTION,REVENUE_AMT,0.0,0
LEBEC,REVENUE_AMT,1297596.0,0
LEBLANC,REVENUE_AMT,0.0,0
LEBO,REVENUE_AMT,28077756.0,0
LEBURN,REVENUE_AMT,0.0,0
LECANTO,REVENUE_AMT,16475297.0,0
LECK KILL,REVENUE_AMT,0.0,0
LECLAIRE,REVENUE_AMT,47703.0,0
LECOMA,REVENUE_AMT,0.0,0
LECOMPTE,REVENUE_AMT,0.0,0
LECOMPTON,REVENUE_AMT,230390.0,0
LEDBETTER,REVENUE_AMT,109980.0,0
LEDERACH,REVENUE_AMT,0.0,0
LEDGER,REVENUE_AMT,0.0,0
LEDGEWOOD,REVENUE_AMT,993124.0,0
LEDYARD,REVENUE_AMT,290006.0,0
LEE,REVENUE_AMT,12500951.0,0
LEE CENTER,REVENUE_AMT,150663.0,0
LEE VINING,REVENUE_AMT,4712688.0,0
LEECHBURG,REVENUE_AMT,3149565.0,0
LEEDEY,REVENUE_AMT,0.0,0
LEEDS,REVENUE_AMT,35315858.0,0
LEEDS POINT,REVENUE_AMT,0.0,0
LEEMAN FERRY ROAD,REVENUE_AMT,0.0,0
LEEPER,REVENUE_AMT,116809.0,0
LEES SUMIT,REVENUE_AMT,0.0,0
LEES SUMMIT,REVENUE_AMT,5684868824.0,0
LEESBURG,REVENUE_AMT,659084128.0,0
LEESPORT,REVENUE_AMT,5264805.0,0
LEESSUMMIT,REVENUE_AMT,0.0,0
LEESVILLE,REVENUE_AMT,5828074.0,0
LEETON,REVENUE_AMT,0.0,0
LEETONIA,REVENUE_AMT,994826.0,0
LEETSDALE,REVENUE_AMT,1652279.0,0
LEEWOOD,REVENUE_AMT,0.0,0
LEFOR,REVENUE_AMT,0.0,0
LEFORS,REVENUE_AMT,0.0,0
LEFT HAND,REVENUE_AMT,0.0,0
LEFTONIA,REVENUE_AMT,0.0,0
LEGGETT,REVENUE_AMT,158418.0,0
LEHI,REVENUE_AMT,218255647.0,0
LEHIGH,REVENUE_AMT,3317069.0,0
LEHIGH ACRES,REVENUE_AMT,17771965.0,0
LEHIGH VALLEY,REVENUE_AMT,1343608.0,0
LEHIGHTON,REVENUE_AMT,12166390.0,0
LEHMAN,REVENUE_AMT,34536.0,0
LEHR,REVENUE_AMT,0.0,0
LEICESTER,REVENUE_AMT,9896232.0,0
LEIGH,REVENUE_AMT,0.0,0
LEIGHTON,REVENUE_AMT,34766.0,0
LEIPSIC,REVENUE_AMT,3383675.0,0
LEISENRING,REVENUE_AMT,87202.0,0
LEISURE CITY,REVENUE_AMT,200.0,0
LEITCHFIELD,REVENUE_AMT,27723044.0,0
LEITERS FORD,REVENUE_AMT,0.0,0
LEITH,REVENUE_AMT,0.0,0
LEIVASY,REVENUE_AMT,0.0,0
LELAND,REVENUE_AMT,51450798.0,0
LELAND GROVE,REVENUE_AMT,0.0,0
LEMARS,REVENUE_AMT,263986.0,0
LEMASTERS,REVENUE_AMT,0.0,0
LEMAY,REVENUE_AMT,0.0,0
LEMHI,REVENUE_AMT,0.0,0
LEMING,REVENUE_AMT,0.0,0
LEMITAR,REVENUE_AMT,222042.0,0
LEMMON,REVENUE_AMT,9213747.0,0
LEMMON VALLEY,REVENUE_AMT,0.0,0
LEMON COVE,REVENUE_AMT,223623.0,0
LEMON GROVE,REVENUE_AMT,18002680.0,0
LEMON SPRINGS,REVENUE_AMT,432114.0,0
LEMONCOVE,REVENUE_AMT,0.0,0
LEMONT,REVENUE_AMT,172789648.0,0
LEMONT FRNC,REVENUE_AMT,4196515.0,0
LEMONT FURNACE,REVENUE_AMT,104543.0,0
LEMOORE,REVENUE_AMT,61494446.0,0
LEMOYNE,REVENUE_AMT,37283363.0,0
LEMPSTER,REVENUE_AMT,0.0,0
LENA,REVENUE_AMT,1928122.0,0
LENAPAH,REVENUE_AMT,0.0,0
LENEXA,REVENUE_AMT,892313089.0,0
LENGBY,REVENUE_AMT,0.0,0
LENHARTSVILLE,REVENUE_AMT,6364.0,0
LENNI,REVENUE_AMT,173840.0,0
LENNON,REVENUE_AMT,215163.0,0
LENNOX,REVENUE_AMT,1486122.0,0
LENOIR,REVENUE_AMT,386871394.0,0
LENOIR CIIY,REVENUE_AMT,53776.0,0
LENOIR CITY,REVENUE_AMT,15841061.0,0
LENORA,REVENUE_AMT,885199.0,0
LENORAH,REVENUE_AMT,1383126.0,0
LENORE,REVENUE_AMT,146842.0,0
LENOX,REVENUE_AMT,28993263.0,0
LENOX DALE,REVENUE_AMT,2744489.0,0
LENZBURG,REVENUE_AMT,0.0,0
LEO,REVENUE_AMT,13604217.0,0
LEOLA,REVENUE_AMT,13681653.0,0
LEOMA,REVENUE_AMT,156143.0,0
LEOMINSTER,REVENUE_AMT,70184530.0,0
LEON,REVENUE_AMT,16574932.0,0
LEON VALLEY,REVENUE_AMT,0.0,0
LEONA,REVENUE_AMT,0.0,0
LEONA VALLEY,REVENUE_AMT,467480.0,0
LEONARD,REVENUE_AMT,1878553.0,0
LEONARDO,REVENUE_AMT,600996.0,0
LEONARDSVILLE,REVENUE_AMT,0.0,0
LEONARDTOWN,REVENUE_AMT,240464601.0,0
LEONARDVILLE,REVENUE_AMT,4665689.0,0
LEONIA,REVENUE_AMT,2935673.0,0
LEONORE,REVENUE_AMT,0.0,0
LEONVILLE,REVENUE_AMT,0.0,0
LEOPOLD,REVENUE_AMT,356219.0,0
LEOPOLIS,REVENUE_AMT,0.0,0
LEOTA,REVENUE_AMT,0.0,0
LEOTI,REVENUE_AMT,1241907.0,0
LEPANTO,REVENUE_AMT,0.0,0
LERAYSVILLE,REVENUE_AMT,196181.0,0
LERNA,REVENUE_AMT,78482.0,0
LERONA,REVENUE_AMT,24955.0,0
LEROY,REVENUE_AMT,3039983.0,0
LESAGE,REVENUE_AMT,2170019.0,0
LESBYRG,REVENUE_AMT,0.0,0
LESLIE,REVENUE_AMT,170.0,0
LESTER,REVENUE_AMT,227656.0,0
LESTER PR,REVENUE_AMT,102667.0,0
LESTER PRAIRIE,REVENUE_AMT,0.0,0
LESTERVILLE,REVENUE_AMT,0.0,0
LETART,REVENUE_AMT,130567.0,0
LETCHER,REVENUE_AMT,35280.0,0
LETOHATCHEE,REVENUE_AMT,48636.0,0
LETTS,REVENUE_AMT,228566.0,0
LEUCADIA,REVENUE_AMT,104086.0,0
LEUPP,REVENUE_AMT,5120.0,0
LEVAN,REVENUE_AMT,0.0,0
LEVANT,REVENUE_AMT,0.0,0
LEVELAND,REVENUE_AMT,0.0,0
LEVELLAND,REVENUE_AMT,107244844.0,0
LEVELOCK,REVENUE_AMT,354068.0,0
LEVELS,REVENUE_AMT,139755.0,0
LEVERETT,REVENUE_AMT,174688.0,0
LEVERING,REVENUE_AMT,0.0,0
LEVITOWN,REVENUE_AMT,0.0,0
LEVITTOWN,REVENUE_AMT,43268729.0,0
LEVONIA,REVENUE_AMT,0.0,0
LEW BEACH,REVENUE_AMT,0.0,0
LEWELLEN,REVENUE_AMT,1103503.0,0
LEWES,REVENUE_AMT,669866771.0,0
LEWIS,REVENUE_AMT,354091.0,0
LEWIS CENTER,REVENUE_AMT,12717728.0,0
LEWIS MCCHORD,REVENUE_AMT,0.0,0
LEWIS RUN,REVENUE_AMT,118097.0,0
LEWISBERRY,REVENUE_AMT,2175754.0,0
LEWISBORO,REVENUE_AMT,0.0,0
LEWISBURG,REVENUE_AMT,764934859.0,0
LEWISPORT,REVENUE_AMT,325904.0,0
LEWISTON,REVENUE_AMT,1484992508.0,0
LEWISTOWN,REVENUE_AMT,156700109.0,0
LEWISTOWN ILL,REVENUE_AMT,0.0,0
LEWISVILLE,REVENUE_AMT,528247501.0,0
LEXA,REVENUE_AMT,45138.0,0
LEXING,REVENUE_AMT,0.0,0
LEXINGON,REVENUE_AMT,80390.0,0
LEXINGTION,REVENUE_AMT,0.0,0
LEXINGTON,REVENUE_AMT,6298458380.0,0
LEXINGTON PARK,REVENUE_AMT,11595727.0,0
LEXINGTON PATK,REVENUE_AMT,0.0,0
LEXINGTON PK,REVENUE_AMT,11992841.0,0
LEXINGTON TWP,REVENUE_AMT,0.0,0
LEXINQTON,REVENUE_AMT,0.0,0
LEYDEN,REVENUE_AMT,61030.0,0
LIBBY,REVENUE_AMT,73151148.0,0
LIBERAL,REVENUE_AMT,106031984.0,0
LIBERTY,REVENUE_AMT,203599598.0,0
LIBERTY COR,REVENUE_AMT,238139416.0,0
LIBERTY CORNER,REVENUE_AMT,32225627.0,0
LIBERTY CTR,REVENUE_AMT,225142.0,0
LIBERTY HILL,REVENUE_AMT,8954162.0,0
LIBERTY LAKE,REVENUE_AMT,207283841.0,0
LIBERTY TOWNSHIP,REVENUE_AMT,84125.0,0
LIBERTY TWP,REVENUE_AMT,10889402.0,0
LIBERTYTOWN,REVENUE_AMT,731124.0,0
LIBERTYVILLE,REVENUE_AMT,72963715.0,0
LIBUSE,REVENUE_AMT,132011.0,0
LIBYA,REVENUE_AMT,0.0,0
LIC,REVENUE_AMT,7739090.0,0
LICK CREEK,REVENUE_AMT,33185.0,0
LICKING,REVENUE_AMT,60672001.0,0
LICOLNSHIRE,REVENUE_AMT,8598801.0,0
LIDDERDALE,REVENUE_AMT,0.0,0
LIDENWALD,REVENUE_AMT,0.0,0
LIDGERWOOD,REVENUE_AMT,1479708.0,0
LIDO BEACH,REVENUE_AMT,934146.0,0
LIECHTENSTEIN,REVENUE_AMT,1524437.0,0
LIGHT PLAINS,REVENUE_AMT,0.0,0
LIGHTFOOT,REVENUE_AMT,1077397.0,0
LIGHTHOUSE POINT,REVENUE_AMT,648388.0,0
LIGHTHOUSE PT,REVENUE_AMT,9828738.0,0
LIGHTPOINT,REVENUE_AMT,0.0,0
LIGNITE,REVENUE_AMT,0.0,0
LIGNUM,REVENUE_AMT,0.0,0
LIGON,REVENUE_AMT,0.0,0
LIGONIER,REVENUE_AMT,60514698.0,0
LIGUORI,REVENUE_AMT,0.0,0
LIHUE,REVENUE_AMT,268652468.0,0
LIHUE KAUAI,REVENUE_AMT,0.0,0
LIKELY,REVENUE_AMT,0.0,0
LILBOURN,REVENUE_AMT,593159.0,0
LILBURN,REVENUE_AMT,35051011.0,0
LILESVILLE,REVENUE_AMT,49211002.0,0
LILLE,REVENUE_AMT,86187.0,0
LILLIAN,REVENUE_AMT,678153.0,0
LILLIE,REVENUE_AMT,0.0,0
LILLINGTON,REVENUE_AMT,10090762.0,0
LILLIWAUP,REVENUE_AMT,0.0,0
LILLY,REVENUE_AMT,718289.0,0
LILY,REVENUE_AMT,79607.0,0
LILY DALE,REVENUE_AMT,1401642.0,0
LIMA,REVENUE_AMT,650662709.0,0
LIMAVILLE,REVENUE_AMT,0.0,0
LIME RIDGE,REVENUE_AMT,0.0,0
LIME SPRINGS,REVENUE_AMT,245552.0,0
LIMEKILN,REVENUE_AMT,18484.0,0
LIMEPORT,REVENUE_AMT,3448691.0,0
LIMERICK,REVENUE_AMT,4618412.0,0
LIMESTONE,REVENUE_AMT,9152633.0,0
LIMINGTON,REVENUE_AMT,243378.0,0
LIMON,REVENUE_AMT,132899195.0,0
LIN VALLEY,REVENUE_AMT,0.0,0
LINCOLD,REVENUE_AMT,0.0,0
LINCOLIN,REVENUE_AMT,0.0,0
LINCOLN,REVENUE_AMT,3945613055.0,0
LINCOLN CITY,REVENUE_AMT,7340950.0,0
LINCOLN HEIGHTS,REVENUE_AMT,0.0,0
LINCOLN PARK,REVENUE_AMT,4742971.0,0
LINCOLN PARK MI,REVENUE_AMT,0.0,0
LINCOLN UNIV,REVENUE_AMT,78573512.0,0
LINCOLN UNIVERSITY,REVENUE_AMT,0.0,0
LINCOLNDAE,REVENUE_AMT,65161.0,0
LINCOLNDALE,REVENUE_AMT,27740725.0,0
LINCOLNSHIRE,REVENUE_AMT,2680855827.0,0
LINCOLNTON,REVENUE_AMT,10770499.0,0
LINCOLNVILLE,REVENUE_AMT,344087.0,0
LINCOLNVL CTR,REVENUE_AMT,0.0,0
LINCOLNWOOD,REVENUE_AMT,76856250.0,0
LINCROFT,REVENUE_AMT,17101033.0,0
LIND,REVENUE_AMT,173416.0,0
LINDALE,REVENUE_AMT,264475116.0,0
LINDEN,REVENUE_AMT,137035503.0,0
LINDENHURST,REVENUE_AMT,9072352.0,0
LINDENWOLD,REVENUE_AMT,1021482.0,0
LINDENWOOD,REVENUE_AMT,0.0,0
LINDERWOLD,REVENUE_AMT,49590.0,0
LINDLEY,REVENUE_AMT,49291.0,0
LINDON,REVENUE_AMT,19329880.0,0
LINDRITH,REVENUE_AMT,0.0,0
LINDSAY,REVENUE_AMT,61963233.0,0
LINDSBORG,REVENUE_AMT,72766508.0,0
LINDSEY,REVENUE_AMT,53155.0,0
LINDSIDE,REVENUE_AMT,1278705.0,0
LINDSTROM,REVENUE_AMT,2246443.0,0
LINE LXNGTN,REVENUE_AMT,105996.0,0
LINEBORO,REVENUE_AMT,1231562.0,0
LINEDEN,REVENUE_AMT,0.0,0
LINEFORK,REVENUE_AMT,248527.0,0
LINESVILLE,REVENUE_AMT,3921392.0,0
LINEVILLE,REVENUE_AMT,2717350.0,0
LINEWOOD,REVENUE_AMT,0.0,0
LINFIELD,REVENUE_AMT,0.0,0
LINGLE,REVENUE_AMT,133172.0,0
LINGLESTOWN,REVENUE_AMT,34172.0,0
LINGLEVILLE,REVENUE_AMT,109768.0,0
LINKWOOD,REVENUE_AMT,126467.0,0
LINN,REVENUE_AMT,57164748.0,0
LINN CREEK,REVENUE_AMT,2589415.0,0
LINN GROVE,REVENUE_AMT,0.0,0
LINN VALLEY,REVENUE_AMT,0.0,0
LINNEUS,REVENUE_AMT,141776.0,0
LINO LAKES,REVENUE_AMT,12636788.0,0
LINOIR CITY,REVENUE_AMT,0.0,0
LINTHICUM,REVENUE_AMT,359297461.0,0
LINTHICUM HEIGHTS,REVENUE_AMT,22504709.0,0
LINTHICUM HTS,REVENUE_AMT,218783358.0,0
LINTON,REVENUE_AMT,42981880.0,0
LINVILLE,REVENUE_AMT,42962237.0,0
LINVILLE FLS,REVENUE_AMT,69574.0,0
LINWOOD,REVENUE_AMT,6180179.0,0
LION,REVENUE_AMT,0.0,0
LIONVILLE,REVENUE_AMT,1269342.0,0
LIPAN,REVENUE_AMT,147585.0,0
LIPSCOMB,REVENUE_AMT,0.0,0
LIQUILLP,REVENUE_AMT,0.0,0
LISBON,REVENUE_AMT,75237796.0,0
LISBON FALLS,REVENUE_AMT,0.0,0
LISCO,REVENUE_AMT,0.0,0
LISCOMB,REVENUE_AMT,0.0,0
LISLE,REVENUE_AMT,662514333.0,0
LISMAN,REVENUE_AMT,0.0,0
LISMORE,REVENUE_AMT,0.0,0
LITCHFIELD,REVENUE_AMT,203117252.0,0
LITCHFIELD PARK,REVENUE_AMT,655622.0,0
LITCHFIELD PK,REVENUE_AMT,8123564.0,0
LITCHVILLE,REVENUE_AMT,0.0,0
LITER,REVENUE_AMT,0.0,0
LITHIA,REVENUE_AMT,8966687.0,0
LITHIA SPGS,REVENUE_AMT,4685755.0,0
LITHIA SPRING,REVENUE_AMT,0.0,0
LITHIA SPRINGS,REVENUE_AMT,7300.0,0
LITHONIA,REVENUE_AMT,17842065.0,0
LITHOPOLIS,REVENUE_AMT,577569.0,0
LITITZ,REVENUE_AMT,233381361.0,0
LITTCARR,REVENUE_AMT,0.0,0
LITTLE BIRCH,REVENUE_AMT,0.0,0
LITTLE CANADA,REVENUE_AMT,41902737.0,0
LITTLE CEDAR,REVENUE_AMT,335153.0,0
LITTLE CHUTE,REVENUE_AMT,868195.0,0
LITTLE COMPTON,REVENUE_AMT,324013.0,0
LITTLE CREEK,REVENUE_AMT,1745114.0,0
LITTLE DIOMEDE,REVENUE_AMT,0.0,0
LITTLE EAGLE,REVENUE_AMT,0.0,0
LITTLE EGG HAR,REVENUE_AMT,0.0,0
LITTLE EGG HARBOR,REVENUE_AMT,139685.0,0
LITTLE ELEM,REVENUE_AMT,0.0,0
LITTLE ELM,REVENUE_AMT,2331853.0,0
LITTLE FALLS,REVENUE_AMT,765464712.0,0
LITTLE FERRY,REVENUE_AMT,1238603.0,0
LITTLE FLOCK,REVENUE_AMT,200.0,0
LITTLE GENESE,REVENUE_AMT,81804.0,0
LITTLE HOCKING,REVENUE_AMT,2753524.0,0
LITTLE HOCKNG,REVENUE_AMT,187116.0,0
LITTLE LAKE,REVENUE_AMT,1352762.0,0
LITTLE MDWS,REVENUE_AMT,135198.0,0
LITTLE MEADOWS,REVENUE_AMT,0.0,0
LITTLE MOUNTAIN,REVENUE_AMT,0.0,0
LITTLE MTN,REVENUE_AMT,8427890.0,0
LITTLE NECK,REVENUE_AMT,80553889.0,0
LITTLE PLYMTH,REVENUE_AMT,0.0,0
LITTLE RIVER,REVENUE_AMT,56357352.0,0
LITTLE ROCK,REVENUE_AMT,4381222861.0,0
LITTLE ROCK AFB,REVENUE_AMT,0.0,0
LITTLE SILVER,REVENUE_AMT,1942296.0,0
LITTLE SIOUX,REVENUE_AMT,0.0,0
LITTLE SPRG,REVENUE_AMT,0.0,0
LITTLE TORCH KEY,REVENUE_AMT,0.0,0
LITTLE VALLEY,REVENUE_AMT,1096127.0,0
LITTLE YORK,REVENUE_AMT,12691.0,0
LITTLEFIELD,REVENUE_AMT,37695394.0,0
LITTLEFORK,REVENUE_AMT,5061912.0,0
LITTLEROCK,REVENUE_AMT,1246758865.0,0
LITTLESTOWN,REVENUE_AMT,16448588.0,0
LITTLETON,REVENUE_AMT,453589156.0,0
LIVE OAK,REVENUE_AMT,135142412.0,0
LIVELY,REVENUE_AMT,524099.0,0
LIVEPROOL,REVENUE_AMT,0.0,0
LIVERMORE,REVENUE_AMT,608935865.0,0
LIVERMORE FALLS,REVENUE_AMT,0.0,0
LIVERMORE FLS,REVENUE_AMT,1684910.0,0
LIVERPOOL,REVENUE_AMT,91048533.0,0
LIVERTY,REVENUE_AMT,0.0,0
LIVESTOCK LANE,REVENUE_AMT,0.0,0
LIVINGSTN MNR,REVENUE_AMT,7837620.0,0
LIVINGSTON,REVENUE_AMT,578692037.0,0
LIVINGSTON MANOR,REVENUE_AMT,0.0,0
LIVONIA,REVENUE_AMT,7760598795.0,0
LIZELLA,REVENUE_AMT,6645872.0,0
LIZEMORES,REVENUE_AMT,0.0,0
LIZTON,REVENUE_AMT,156018.0,0
LK ARROWHEAD,REVENUE_AMT,14793629.0,0
LK BARRINGTON,REVENUE_AMT,869845.0,0
LK BUENA VIS,REVENUE_AMT,24609893.0,0
LK CORMORANT,REVENUE_AMT,7973388.0,0
LK ELSINORE,REVENUE_AMT,0.0,0
LK FOREST PK,REVENUE_AMT,4043187.0,0
LK FREDERICK,REVENUE_AMT,1030998.0,0
LK HAVASU CTY,REVENUE_AMT,27132830.0,0
LK HOPATCONG,REVENUE_AMT,1887773.0,0
LK HUNTINGTON,REVENUE_AMT,143126.0,0
LK IN THE HLS,REVENUE_AMT,965879.0,0
LK JUNALUSKA,REVENUE_AMT,14893958.0,0
LK MINCHUMINA,REVENUE_AMT,0.0,0
LK NEBAGAMON,REVENUE_AMT,0.0,0
LK PANASOFFKE,REVENUE_AMT,842290.0,0
LK PEEKSKILL,REVENUE_AMT,17994.0,0
LK PROVIDENCE,REVENUE_AMT,2395642.0,0
LK RONKONKOMA,REVENUE_AMT,76356.0,0
LK WINNEBAGO,REVENUE_AMT,1952325.0,0
LK WORTH BCH,REVENUE_AMT,25903253.0,0
LK WORTH BEACH,REVENUE_AMT,0.0,0
LKSID MARBLHD,REVENUE_AMT,11502.0,0
LLANO,REVENUE_AMT,3244828.0,0
LLEN,REVENUE_AMT,0.0,0
LLENDALE,REVENUE_AMT,1310321.0,0
LLEWELLYN,REVENUE_AMT,188667.0,0
LLOYD,REVENUE_AMT,907254.0,0
LLOYD HARBOR,REVENUE_AMT,2981016.0,0
LO JOLLA,REVENUE_AMT,0.0,0
LOA,REVENUE_AMT,29680463.0,0
LOACHAPOKA,REVENUE_AMT,243571.0,0
LOAMI,REVENUE_AMT,18542.0,0
LOBECO,REVENUE_AMT,0.0,0
LOBELVILLE,REVENUE_AMT,0.0,0
LOCH ARBOUR,REVENUE_AMT,0.0,0
LOCH HILL,REVENUE_AMT,0.0,0
LOCH SHELDRKE,REVENUE_AMT,52691358.0,0
LOCHBUIE,REVENUE_AMT,0.0,0
LOCHMERE,REVENUE_AMT,0.0,0
LOCK HAVEN,REVENUE_AMT,42039086.0,0
LOCK HILLS,REVENUE_AMT,0.0,0
LOCK SHELDRAKE,REVENUE_AMT,0.0,0
LOCKBORNE,REVENUE_AMT,0.0,0
LOCKBOURNE,REVENUE_AMT,33056.0,0
LOCKE,REVENUE_AMT,1287622.0,0
LOCKEFORD,REVENUE_AMT,419989.0,0
LOCKESBURG,REVENUE_AMT,74741.0,0
LOCKHART,REVENUE_AMT,23591990.0,0
LOCKLAND,REVENUE_AMT,123262.0,0
LOCKNEY,REVENUE_AMT,550267.0,0
LOCKPORT,REVENUE_AMT,134485063.0,0
LOCKRIDGE,REVENUE_AMT,0.0,0
LOCKWOOD,REVENUE_AMT,921021.0,0
LOCO,REVENUE_AMT,0.0,0
LOCUST,REVENUE_AMT,5224291.0,0
LOCUST DALE,REVENUE_AMT,78793.0,0
LOCUST FORK,REVENUE_AMT,760504.0,0
LOCUST GAP,REVENUE_AMT,75886.0,0
LOCUST GROVE,REVENUE_AMT,31117129.0,0
LOCUST HILL,REVENUE_AMT,186879.0,0
LOCUST VALLEY,REVENUE_AMT,103203047.0,0
LOCUSTDALE,REVENUE_AMT,1291140.0,0
LOCUSTVILLE,REVENUE_AMT,0.0,0
LODA,REVENUE_AMT,0.0,0
LODGE,REVENUE_AMT,0.0,0
LODGE GRASS,REVENUE_AMT,520869.0,0
LODGEPOLE,REVENUE_AMT,0.0,0
LODI,REVENUE_AMT,172528903.0,0
LOG LANE VLG,REVENUE_AMT,0.0,0
LOGAN,REVENUE_AMT,152835786.0,0
LOGAN TWP,REVENUE_AMT,234157.0,0
LOGANDALE,REVENUE_AMT,2718717.0,0
LOGANS PORT,REVENUE_AMT,0.0,0
LOGANSPORT,REVENUE_AMT,79475550.0,0
LOGANTON,REVENUE_AMT,10108764.0,0
LOGANVILLE,REVENUE_AMT,28454555.0,0
LOHMAN,REVENUE_AMT,355922.0,0
LOHN,REVENUE_AMT,1201512.0,0
LOHRVILLE,REVENUE_AMT,0.0,0
LOIZA,REVENUE_AMT,67180471.0,0
LOLETA,REVENUE_AMT,387968.0,0
LOLITA,REVENUE_AMT,0.0,0
LOLO,REVENUE_AMT,1805279.0,0
LOMA,REVENUE_AMT,998450.0,0
LOMA LINDA,REVENUE_AMT,5399865159.0,0
LOMA MAR,REVENUE_AMT,1191435.0,0
LOMA RICA,REVENUE_AMT,0.0,0
LOMAN,REVENUE_AMT,0.0,0
LOMAX,REVENUE_AMT,0.0,0
LOMBARD,REVENUE_AMT,1134845851.0,0
LOMETA,REVENUE_AMT,0.0,0
LOMIRA,REVENUE_AMT,0.0,0
LOMITA,REVENUE_AMT,10629609.0,0
LOMPOC,REVENUE_AMT,28688598.0,0
LONACONING,REVENUE_AMT,468926.0,0
LONDON,REVENUE_AMT,161110813.0,0
LONDON MILLS,REVENUE_AMT,0.0,0
LONDONDERRY,REVENUE_AMT,8798987.0,0
LONE GROVE,REVENUE_AMT,355727.0,0
LONE JACK,REVENUE_AMT,230309.0,0
LONE OAK,REVENUE_AMT,0.0,0
LONE PINE,REVENUE_AMT,696159.0,0
LONE ROCK,REVENUE_AMT,0.0,0
LONE STAR,REVENUE_AMT,9477993.0,0
LONE TREE,REVENUE_AMT,207374320.0,0
LONE WOLF,REVENUE_AMT,43484.0,0
LONEDELL,REVENUE_AMT,164874.0,0
LONEPINE,REVENUE_AMT,0.0,0
LONETREE,REVENUE_AMT,0.0,0
LONG BAM,REVENUE_AMT,0.0,0
LONG BCH TWP,REVENUE_AMT,6307895.0,0
LONG BEACH,REVENUE_AMT,4979211571.0,0
